scheme,year,band,females
S0,2053,9-14,
S0,2053,0-17,
S0,2053,18-29,
S0,2053,30-65,
S0,2053,66+,
S0,2053,15-26,
S0,2053,27-45,
S0,2053,46-65,
S0,2054,00-04,45414554.0
S0,2054,05-09,46951508.0
S0,2054,10-14,49031362.0
S0,2054,15-19,51031743.0
S0,2054,20-24,52011441.0
S0,2054,25-29,52498906.0
S0,2054,30-34,52924233.0
S0,2054,35-39,55165355.0
S0,2054,40-44,57724981.0
S0,2054,45-49,58332493.0
S0,2054,50-54,59020196.0
S0,2054,55-59,55359063.0
S0,2054,60-64,51237887.0
S0,2054,65-69,45344754.0
S0,2054,70-74,36531253.0
S0,2054,75+,60764671.0
S0,2054,0-8,
S0,2054,9-14,
S0,2054,0-17,
S0,2054,18-29,
S0,2054,30-65,
S0,2054,66+,
S0,2054,15-26,
S0,2054,27-45,
S0,2054,46-65,
S0,2055,00-04,45112245.0
S0,2055,05-09,46559285.0
S0,2055,10-14,48590968.0
S0,2055,15-19,50609238.0
S0,2055,20-24,51742794.0
S0,2055,25-29,52368643.0
S0,2055,30-34,52630957.0
S0,2055,35-39,54926205.0
S0,2055,40-44,56999335.0
S0,2055,45-49,58041891.0
S0,2055,50-54,59177670.0
S0,2055,55-59,55796502.0
S0,2055,60-64,51718448.0
S0,2055,65-69,46162949.0
S0,2055,70-74,37632204.0
S0,2055,75+,62785839.00000012
S0,2055,0-8,
S0,2055,9-14,
S0,2055,0-17,
S0,2055,18-29,
S0,2055,30-65,
S0,2055,66+,
S0,2055,15-26,
S0,2055,27-45,
S0,2055,46-65,
S0,2056,00-04,44825156.0
S0,2056,05-09,46198378.0
S0,2056,10-14,48135760.0
S0,2056,15-19,50179513.0
S0,2056,20-24,51436557.0
S0,2056,25-29,52235691.0
S0,2056,30-34,52573619.0
S0,2056,35-39,54352705.0
S0,2056,40-44,56449759.0
S0,2056,45-49,57812099.0
S0,2056,50-54,58998946.0
S0,2056,55-59,56335277.0
S0,2056,60-64,52203398.0
S0,2056,65-69,46892818.0
S0,2056,70-74,38649711.0
S0,2056,75+,64935391.0
S0,2056,0-8,
S0,2056,9-14,
S0,2056,0-17,
S0,2056,18-29,
S0,2056,30-65,
S0,2056,66+,
S0,2056,15-26,
S0,2056,27-45,
S0,2056,46-65,
S0,2057,00-04,44556750.0
S0,2057,05-09,45859501.0
S0,2057,10-14,47695745.0
S0,2057,15-19,49732121.0
S0,2057,20-24,51100009.0
S0,2057,25-29,52064268.0
S0,2057,30-34,52550166.0
S0,2057,35-39,53660278.0
S0,2057,40-44,56013959.0
S0,2057,45-49,57662339.0
S0,2057,50-54,58547937.0
S0,2057,55-59,56942991.0
S0,2057,60-64,52661913.0
S0,2057,65-69,47492179.0
S0,2057,70-74,39712137.0
S0,2057,75+,67155783.99999988
S0,2057,0-8,
S0,2057,9-14,
S0,2057,0-17,
S0,2057,18-29,
S0,2057,30-65,
S0,2057,66+,
S0,2057,15-26,
S0,2057,27-45,
S0,2057,46-65,
S0,2058,00-04,44307752.0
S0,2058,05-09,45543133.0
S0,2058,10-14,47267949.0
S0,2058,15-19,49277502.0
S0,2058,20-24,50744862.0
S0,2058,25-29,51854655.0
S0,2058,30-34,52494839.0
S0,2058,35-39,53276425.0
S0,2058,40-44,55336146.0
S0,2058,45-49,57549854.0
S0,2058,50-54,58027185.0
S0,2058,55-59,57457944.0
S0,2058,60-64,53107199.0
S0,2058,65-69,48098886.0
S0,2058,70-74,40668341.0
S0,2058,75+,69439387.00000012
S0,2058,0-8,
S0,2058,9-14,
S0,2058,0-17,
S0,2058,18-29,
S0,2058,30-65,
S0,2058,66+,
S0,2058,15-26,
S0,2058,27-45,
S0,2058,46-65,
S0,2059,00-04,44056960.0
S0,2059,05-09,45246863.0
S0,2059,10-14,46856131.0
S0,2059,15-19,48830111.0
S0,2059,20-24,50353465.0
S0,2059,25-29,51621651.0
S0,2059,30-34,52403798.0
S0,2059,35-39,52789260.0
S0,2059,40-44,54909019.0
S0,2059,45-49,57288640.0
S0,2059,50-54,57614719.0
S0,2059,55-59,57785990.0
S0,2059,60-64,53577289.0
S0,2059,65-69,48623133.0
S0,2059,70-74,41565669.0
S0,2059,75+,71803172.99999988
S0,2059,0-8,
S0,2059,9-14,
S0,2059,0-17,
S0,2059,18-29,
S0,2059,30-65,
S0,2059,66+,
S0,2059,15-26,
S0,2059,27-45,
S0,2059,46-65,
S0,2060,00-04,43817831.00000001
S0,2060,05-09,44947657.99999999
S0,2060,10-14,46465531.0
S0,2060,15-19,48392078.0
S0,2060,20-24,49934500.0
S0,2060,25-29,51357742.0
S0,2060,30-34,52278280.0
S0,2060,35-39,52501644.0
S0,2060,40-44,54676361.0
S0,2060,45-49,56575789.0
S0,2060,50-54,57340318.0
S0,2060,55-59,57959897.0
S0,2060,60-64,54031673.0
S0,2060,65-69,49123185.0
S0,2060,70-74,42372838.0
S0,2060,75+,74258585.99999988
S0,2060,0-8,
S0,2060,9-14,
S0,2060,0-17,
S0,2060,18-29,
S0,2060,30-65,
S0,2060,66+,
S0,2060,15-26,
S0,2060,27-45,
S0,2060,46-65,
S0,2061,00-04,43573657.0
S0,2061,05-09,44662468.0
S0,2061,10-14,46105470.0
S0,2061,15-19,47938483.0
S0,2061,20-24,49507084.0
S0,2061,25-29,51054341.0
S0,2061,30-34,52148055.0
S0,2061,35-39,52447533.0
S0,2061,40-44,54110059.0
S0,2061,45-49,56037158.0
S0,2061,50-54,57124884.0
S0,2061,55-59,57804050.0
S0,2061,60-64,54584388.0
S0,2061,65-69,49626985.0
S0,2061,70-74,43098860.0
S0,2061,75+,76748338.00000012
S0,2061,0-8,
S0,2061,9-14,
S0,2061,0-17,
S0,2061,18-29,
S0,2061,30-65,
S0,2061,66+,
S0,2061,15-26,
S0,2061,27-45,
S0,2061,46-65,
S0,2062,00-04,43300422.00000001
S0,2062,05-09,44396634.00000001
S0,2062,10-14,45767873.999999985
S0,2062,15-19,47499905.0
S0,2062,20-24,49061148.0
S0,2062,25-29,50720722.0
S0,2062,30-34,51980615.0
S0,2062,35-39,52428054.0
S0,2062,40-44,53426098.0
S0,2062,45-49,55611917.0
S0,2062,50-54,56988210.0
S0,2062,55-59,57381790.0
S0,2062,60-64,55204160.0
S0,2062,65-69,50105959.0
S0,2062,70-74,43707780.0
S0,2062,75+,79334254.99999988
S0,2062,0-8,
S0,2062,9-14,
S0,2062,0-17,
S0,2062,18-29,
S0,2062,30-65,
S0,2062,66+,
S0,2062,15-26,
S0,2062,27-45,
S0,2062,46-65,
S0,2063,00-04,43025977.99999999
S0,2063,05-09,44148930.00000001
S0,2063,10-14,45451988.0
S0,2063,15-19,47073224.0
S0,2063,20-24,48607507.0
S0,2063,25-29,50366737.0
S0,2063,30-34,51772890.0
S0,2063,35-39,52375274.0
S0,2063,40-44,53047977.0
S0,2063,45-49,54945433.0
S0,2063,50-54,56887390.0
S0,2063,55-59,56890563.0
S0,2063,60-64,55732769.0
S0,2063,65-69,50571916.0
S0,2063,70-74,44322475.0
S0,2063,75+,81873578.0
S0,2063,0-8,
S0,2063,9-14,
S0,2063,0-17,
S0,2063,18-29,
S0,2063,30-65,
S0,2063,66+,
S0,2063,15-26,
S0,2063,27-45,
S0,2063,46-65,
S0,2064,00-04,42746574.0
S0,2064,05-09,43900187.0
S0,2064,10-14,45156703.0
S0,2064,15-19,46663277.0
S0,2064,20-24,48162848.0
S0,2064,25-29,49978595.0
S0,2064,30-34,51543231.0
S0,2064,35-39,52287784.0
S0,2064,40-44,52567792.0
S0,2064,45-49,54528270.0
S0,2064,50-54,56639459.0
S0,2064,55-59,56505580.0
S0,2064,60-64,56079197.0
S0,2064,65-69,51061460.0
S0,2064,70-74,44861935.0
S0,2064,75+,84424121.0
S0,2064,0-8,
S0,2064,9-14,
S0,2064,0-17,
S0,2064,18-29,
S0,2064,30-65,
S0,2064,66+,
S0,2064,15-26,
S0,2064,27-45,
S0,2064,46-65,
S0,2065,00-04,42467854.0
S0,2065,05-09,43661858.0
S0,2065,10-14,44857676.0
S0,2065,15-19,46273663.0
S0,2065,20-24,47726097.0
S0,2065,25-29,49560711.0
S0,2065,30-34,51280526.0
S0,2065,35-39,52164420.0
S0,2065,40-44,52285118.0
S0,2065,45-49,54302729.0
S0,2065,50-54,55944041.0
S0,2065,55-59,56255927.0
S0,2065,60-64,56275220.0
S0,2065,65-69,51536347.0
S0,2065,70-74,45380449.0
S0,2065,75+,86971715.99999988
S0,2065,0-8,
S0,2065,9-14,
S0,2065,0-17,
S0,2065,18-29,
S0,2065,30-65,
S0,2065,66+,
S0,2065,15-26,
S0,2065,27-45,
S0,2065,46-65,
S0,2066,00-04,42176488.0
S0,2066,05-09,43418327.0
S0,2066,10-14,44572547.0
S0,2066,15-19,45914300.0
S0,2066,20-24,47273383.0
S0,2066,25-29,49133961.0
S0,2066,30-34,50978133.0
S0,2066,35-39,52036118.0
S0,2066,40-44,52234412.0
S0,2066,45-49,53745574.0
S0,2066,50-54,55420916.0
S0,2066,55-59,56062792.0
S0,2066,60-64,56150530.0
S0,2066,65-69,52105566.0
S0,2066,70-74,45901793.0
S0,2066,75+,89465454.00000012
S0,2066,0-8,
S0,2066,9-14,
S0,2066,0-17,
S0,2066,18-29,
S0,2066,30-65,
S0,2066,66+,
S0,2066,15-26,
S0,2066,27-45,
S0,2066,46-65,
S0,2067,00-04,41891685.0
S0,2067,05-09,43148239.0
S0,2067,10-14,44308413.0
S0,2067,15-19,45579187.0
S0,2067,20-24,46839387.0
S0,2067,25-29,48693957.0
S0,2067,30-34,50650104.0
S0,2067,35-39,51873710.0
S0,2067,40-44,52220046.0
S0,2067,45-49,53073112.0
S0,2067,50-54,55011251.0
S0,2067,55-59,55947035.0
S0,2067,60-64,55768090.0
S0,2067,65-69,52740118.0
S0,2067,70-74,46401827.0
S0,2067,75+,91939000.0
S0,2067,0-8,
S0,2067,9-14,
S0,2067,0-17,
S0,2067,18-29,
S0,2067,30-65,
S0,2067,66+,
S0,2067,15-26,
S0,2067,27-45,
S0,2067,46-65,
S0,2068,00-04,41584922.0
S0,2068,05-09,42876285.0
S0,2068,10-14,44061971.0
S0,2068,15-19,45265053.0
S0,2068,20-24,46415880.0
S0,2068,25-29,48244602.0
S0,2068,30-34,50300516.0
S0,2068,35-39,51670324.0
S0,2068,40-44,52171964.0
S0,2068,45-49,52703695.0
S0,2068,50-54,54362058.0
S0,2068,55-59,55865402.0
S0,2068,60-64,55317897.0
S0,2068,65-69,53285712.0
S0,2068,70-74,46889497.0
S0,2068,75+,94370534.0
S0,2068,0-8,
S0,2068,9-14,
S0,2068,0-17,
S0,2068,18-29,
S0,2068,30-65,
S0,2068,66+,
S0,2068,15-26,
S0,2068,27-45,
S0,2068,46-65,
S0,2069,00-04,41268348.0
S0,2069,05-09,42597902.0
S0,2069,10-14,43813530.0
S0,2069,15-19,44970591.0
S0,2069,20-24,46007411.0
S0,2069,25-29,47801446.0
S0,2069,30-34,49914171.0
S0,2069,35-39,51443219.0
S0,2069,40-44,52088107.0
S0,2069,45-49,52232367.0
S0,2069,50-54,53959106.0
S0,2069,55-59,55638187.0
S0,2069,60-64,54970255.0
S0,2069,65-69,53654868.0
S0,2069,70-74,47398414.0
S0,2069,75+,96738664.0
S0,2069,0-8,
S0,2069,9-14,
S0,2069,0-17,
S0,2069,18-29,
S0,2069,30-65,
S0,2069,66+,
S0,2069,15-26,
S0,2069,27-45,
S0,2069,46-65,
S0,2070,00-04,40929280.0
S0,2070,05-09,42321035.0
S0,2070,10-14,43576068.0
S0,2070,15-19,44672958.0
S0,2070,20-24,45620318.0
S0,2070,25-29,47367775.0
S0,2070,30-34,49499661.0
S0,2070,35-39,51184172.0
S0,2070,40-44,51969161.0
S0,2070,45-49,51957489.0
S0,2070,50-54,53744641.0
S0,2070,55-59,54970598.0
S0,2070,60-64,54754547.0
S0,2070,65-69,53879223.0
S0,2070,70-74,47894498.0
S0,2070,75+,99083435.0
S0,2070,0-8,
S0,2070,9-14,
S0,2070,0-17,
S0,2070,18-29,
S0,2070,30-65,
S0,2070,66+,
S0,2070,15-26,
S0,2070,27-45,
S0,2070,46-65,
S0,2071,00-04,40589629.0
S0,2071,05-09,42031903.0
S0,2071,10-14,43333633.0
S0,2071,15-19,44389258.0
S0,2071,20-24,45263283.0
S0,2071,25-29,46918289.0
S0,2071,30-34,49076812.0
S0,2071,35-39,50885949.0
S0,2071,40-44,51845500.0
S0,2071,45-49,51912816.0
S0,2071,50-54,53201766.0
S0,2071,55-59,54472648.0
S0,2071,60-64,54592425.0
S0,2071,65-69,53796137.0
S0,2071,70-74,48479500.0
S0,2071,75+,101383269.00000012
S0,2071,0-8,
S0,2071,9-14,
S0,2071,0-17,
S0,2071,18-29,
S0,2071,30-65,
S0,2071,66+,
S0,2071,15-26,
S0,2071,27-45,
S0,2071,46-65,
S0,2072,00-04,40249243.0
S0,2072,05-09,41747616.0
S0,2072,10-14,43063578.0
S0,2072,15-19,44125951.0
S0,2072,20-24,44929739.0
S0,2072,25-29,46485155.0
S0,2072,30-34,48637734.0
S0,2072,35-39,50560024.0
S0,2072,40-44,51686488.0
S0,2072,45-49,51903247.0
S0,2072,50-54,52544531.0
S0,2072,55-59,54086159.0
S0,2072,60-64,54504256.0
S0,2072,65-69,53466433.0
S0,2072,70-74,49125558.0
S0,2072,75+,103643355.0
S0,2072,0-8,
S0,2072,9-14,
S0,2072,0-17,
S0,2072,18-29,
S0,2072,30-65,
S0,2072,66+,
S0,2072,15-26,
S0,2072,27-45,
S0,2072,46-65,
S0,2073,00-04,39902465.0
S0,2073,05-09,41441989.0
S0,2073,10-14,42792044.0
S0,2073,15-19,43880584.0
S0,2073,20-24,44617787.0
S0,2073,25-29,46063609.0
S0,2073,30-34,48190357.0
S0,2073,35-39,50213251.0
S0,2073,40-44,51487039.0
S0,2073,45-49,51860380.0
S0,2073,50-54,52186944.0
S0,2073,55-59,53463222.0
S0,2073,60-64,54448437.0
S0,2073,65-69,53071562.0
S0,2073,70-74,49686744.0
S0,2073,75+,105856353.0
S0,2073,0-8,
S0,2073,9-14,
S0,2073,0-17,
S0,2073,18-29,
S0,2073,30-65,
S0,2073,66+,
S0,2073,15-26,
S0,2073,27-45,
S0,2073,46-65,
S0,2074,00-04,39561293.0
S0,2074,05-09,41127508.0
S0,2074,10-14,42514728.0
S0,2074,15-19,43633817.0
S0,2074,20-24,44326767.0
S0,2074,25-29,45658996.0
S0,2074,30-34,47750881.0
S0,2074,35-39,49830955.0
S0,2074,40-44,51264676.0
S0,2074,45-49,51782427.0
S0,2074,50-54,51729411.0
S0,2074,55-59,53083145.0
S0,2074,60-64,54250497.0
S0,2074,65-69,52775750.0
S0,2074,70-74,50082161.0
S0,2074,75+,108047315.00000012
S0,2074,0-8,
S0,2074,9-14,
S0,2074,0-17,
S0,2074,18-29,
S0,2074,30-65,
S0,2074,66+,
S0,2074,15-26,
S0,2074,27-45,
S0,2074,46-65,
S0,2075,00-04,39231300.0
S0,2075,05-09,40790217.0
S0,2075,10-14,42238712.0
S0,2075,15-19,43397783.0
S0,2075,20-24,44032286.0
S0,2075,25-29,45275185.0
S0,2075,30-34,47320233.0
S0,2075,35-39,49420090.0
S0,2075,40-44,51010130.0
S0,2075,45-49,51669306.0
S0,2075,50-54,51465919.0
S0,2075,55-59,52886177.0
S0,2075,60-64,53621565.0
S0,2075,65-69,52606766.0
S0,2075,70-74,50340648.0
S0,2075,75+,110208483.99999988
S0,2075,0-8,
S0,2075,9-14,
S0,2075,0-17,
S0,2075,18-29,
S0,2075,30-65,
S0,2075,66+,
S0,2075,15-26,
S0,2075,27-45,
S0,2075,46-65,
S0,2076,00-04,38894316.0
S0,2076,05-09,40452545.0
S0,2076,10-14,41950571.0
S0,2076,15-19,43156734.0
S0,2076,20-24,43751550.0
S0,2076,25-29,44921423.0
S0,2076,30-34,46874093.0
S0,2076,35-39,49001102.0
S0,2076,40-44,50716647.0
S0,2076,45-49,51551480.0
S0,2076,50-54,51429777.0
S0,2076,55-59,52365516.0
S0,2076,60-64,53158298.0
S0,2076,65-69,52487143.0
S0,2076,70-74,50311890.0
S0,2076,75+,112421248.0
S0,2076,0-8,
S0,2076,9-14,
S0,2076,0-17,
S0,2076,18-29,
S0,2076,30-65,
S0,2076,66+,
S0,2076,15-26,
S0,2076,27-45,
S0,2076,46-65,
S0,2077,00-04,38560301.0
S0,2077,05-09,40114231.0
S0,2077,10-14,41667360.0
S0,2077,15-19,42888345.0
S0,2077,20-24,43491832.0
S0,2077,25-29,44591650.0
S0,2077,30-34,46444478.0
S0,2077,35-39,48566001.0
S0,2077,40-44,50395569.0
S0,2077,45-49,51398459.0
S0,2077,50-54,51428176.0
S0,2077,55-59,51732705.0
S0,2077,60-64,52804032.0
S0,2077,65-69,52436882.0
S0,2077,70-74,50053521.0
S0,2077,75+,114665218.0
S0,2077,0-8,
S0,2077,9-14,
S0,2077,0-17,
S0,2077,18-29,
S0,2077,30-65,
S0,2077,66+,
S0,2077,15-26,
S0,2077,27-45,
S0,2077,46-65,
S0,2078,00-04,38245765.0
S0,2078,05-09,39769472.0
S0,2078,10-14,41362782.0
S0,2078,15-19,42618334.0
S0,2078,20-24,43249719.0
S0,2078,25-29,44283106.0
S0,2078,30-34,46026237.0
S0,2078,35-39,48122483.0
S0,2078,40-44,50053579.0
S0,2078,45-49,51205087.0
S0,2078,50-54,51393447.0
S0,2078,55-59,51394203.0
S0,2078,60-64,52217741.0
S0,2078,65-69,52416386.0
S0,2078,70-74,49734334.0
S0,2078,75+,116800846.0
S0,2078,0-8,
S0,2078,9-14,
S0,2078,0-17,
S0,2078,18-29,
S0,2078,30-65,
S0,2078,66+,
S0,2078,15-26,
S0,2078,27-45,
S0,2078,46-65,
S0,2079,00-04,37931368.0
S0,2079,05-09,39430499.0
S0,2079,10-14,41049513.0
S0,2079,15-19,42342973.0
S0,2079,20-24,43007375.0
S0,2079,25-29,43996522.0
S0,2079,30-34,45625311.0
S0,2079,35-39,47687007.0
S0,2079,40-44,49676247.0
S0,2079,45-49,50988886.0
S0,2079,50-54,51323828.0
S0,2079,55-59,50957770.0
S0,2079,60-64,51868571.0
S0,2079,65-69,52257418.0
S0,2079,70-74,49507222.0
S0,2079,75+,118764292.0
S0,2079,0-8,
S0,2079,9-14,
S0,2079,0-17,
S0,2079,18-29,
S0,2079,30-65,
S0,2079,66+,
S0,2079,15-26,
S0,2079,27-45,
S0,2079,46-65,
S0,2080,00-04,37621132.0
S0,2080,05-09,39102449.0
S0,2080,10-14,40713289.0
S0,2080,15-19,42068510.0
S0,2080,20-24,42774972.0
S0,2080,25-29,43705736.0
S0,2080,30-34,45244688.0
S0,2080,35-39,47260026.0
S0,2080,40-44,49270226.0
S0,2080,45-49,50740519.0
S0,2080,50-54,51219246.0
S0,2080,55-59,50712033.0
S0,2080,60-64,51695802.0
S0,2080,65-69,51681554.0
S0,2080,70-74,49400555.0
S0,2080,75+,120596384.00000012
S0,2080,0-8,
S0,2080,9-14,
S0,2080,0-17,
S0,2080,18-29,
S0,2080,30-65,
S0,2080,66+,
S0,2080,15-26,
S0,2080,27-45,
S0,2080,46-65,
S0,2081,00-04,37329303.0
S0,2081,05-09,38767539.0
S0,2081,10-14,40376754.0
S0,2081,15-19,41781841.0
S0,2081,20-24,42537208.0
S0,2081,25-29,43428468.0
S0,2081,30-34,44894178.0
S0,2081,35-39,46817698.0
S0,2081,40-44,48856142.0
S0,2081,45-49,50453411.0
S0,2081,50-54,51109916.0
S0,2081,55-59,50689384.0
S0,2081,60-64,51206065.0
S0,2081,65-69,51266257.0
S0,2081,70-74,49337475.0
S0,2081,75+,122224244.0
S0,2081,0-8,
S0,2081,9-14,
S0,2081,0-17,
S0,2081,18-29,
S0,2081,30-65,
S0,2081,66+,
S0,2081,15-26,
S0,2081,27-45,
S0,2081,46-65,
S0,2082,00-04,37031873.0
S0,2082,05-09,38435459.0
S0,2082,10-14,40039510.0
S0,2082,15-19,41500291.0
S0,2082,20-24,42272639.0
S0,2082,25-29,43172333.0
S0,2082,30-34,44567384.0
S0,2082,35-39,46391643.0
S0,2082,40-44,48425854.0
S0,2082,45-49,50138751.0
S0,2082,50-54,50965630.0
S0,2082,55-59,50700586.0
S0,2082,60-64,50607380.0
S0,2082,65-69,50957509.0
S0,2082,70-74,49338167.0
S0,2082,75+,123689999.0
S0,2082,0-8,
S0,2082,9-14,
S0,2082,0-17,
S0,2082,18-29,
S0,2082,30-65,
S0,2082,66+,
S0,2082,15-26,
S0,2082,27-45,
S0,2082,46-65,
S0,2083,00-04,36746231.0
S0,2083,05-09,38123372.0
S0,2083,10-14,39696188.0
S0,2083,15-19,41197735.0
S0,2083,20-24,42007193.0
S0,2083,25-29,42934844.0
S0,2083,30-34,44262726.0
S0,2083,35-39,45977545.0
S0,2083,40-44,47987528.0
S0,2083,45-49,49803460.0
S0,2083,50-54,50781384.0
S0,2083,55-59,50679121.0
S0,2083,60-64,50295734.0
S0,2083,65-69,50423157.0
S0,2083,70-74,49365072.0
S0,2083,75+,125019988.00000012
S0,2083,0-8,
S0,2083,9-14,
S0,2083,0-17,
S0,2083,18-29,
S0,2083,30-65,
S0,2083,66+,
S0,2083,15-26,
S0,2083,27-45,
S0,2083,46-65,
S0,2084,00-04,36473163.0
S0,2084,05-09,37809908.0
S0,2084,10-14,39357643.0
S0,2084,15-19,40885460.0
S0,2084,20-24,41734469.0
S0,2084,25-29,42694160.0
S0,2084,30-34,43977194.0
S0,2084,35-39,45578811.0
S0,2084,40-44,47555943.0
S0,2084,45-49,49432119.0
S0,2084,50-54,50573799.0
S0,2084,55-59,50622630.0
S0,2084,60-64,49888619.0
S0,2084,65-69,50118081.0
S0,2084,70-74,49259767.0
S0,2084,75+,126296842.0
S0,2084,0-8,
S0,2084,9-14,
S0,2084,0-17,
S0,2084,18-29,
S0,2084,30-65,
S0,2084,66+,
S0,2084,15-26,
S0,2084,27-45,
S0,2084,46-65,
S0,2085,00-04,36212795.0
S0,2085,05-09,37501441.0
S0,2085,10-14,39030575.0
S0,2085,15-19,40550859.0
S0,2085,20-24,41463920.0
S0,2085,25-29,42465177.0
S0,2085,30-34,43688992.0
S0,2085,35-39,45201304.0
S0,2085,40-44,47133385.0
S0,2085,45-49,49032536.0
S0,2085,50-54,50334433.0
S0,2085,55-59,50531653.0
S0,2085,60-64,49667649.0
S0,2085,65-69,49978839.0
S0,2085,70-74,48758435.0
S0,2085,75+,127581640.0
S0,2085,0-8,
S0,2085,9-14,
S0,2085,0-17,
S0,2085,18-29,
S0,2085,30-65,
S0,2085,66+,
S0,2085,15-26,
S0,2085,27-45,
S0,2085,46-65,
S0,2086,00-04,35955116.0
S0,2086,05-09,37210979.0
S0,2086,10-14,38696385.0
S0,2086,15-19,40215366.0
S0,2086,20-24,41179728.0
S0,2086,25-29,42229327.0
S0,2086,30-34,43413469.0
S0,2086,35-39,44853332.0
S0,2086,40-44,46695149.0
S0,2086,45-49,48624607.0
S0,2086,50-54,50056309.0
S0,2086,55-59,50435560.0
S0,2086,60-64,49663730.0
S0,2086,65-69,49531974.0
S0,2086,70-74,48409699.0
S0,2086,75+,128735436.0
S0,2086,0-8,
S0,2086,9-14,
S0,2086,0-17,
S0,2086,18-29,
S0,2086,30-65,
S0,2086,66+,
S0,2086,15-26,
S0,2086,27-45,
S0,2086,46-65,
S0,2087,00-04,35721404.0
S0,2087,05-09,36914101.0
S0,2087,10-14,38364489.0
S0,2087,15-19,39878833.0
S0,2087,20-24,40899956.0
S0,2087,25-29,41965220.0
S0,2087,30-34,43157504.0
S0,2087,35-39,44527954.0
S0,2087,40-44,46272391.0
S0,2087,45-49,48199968.0
S0,2087,50-54,49750312.0
S0,2087,55-59,50304354.0
S0,2087,60-64,49692049.0
S0,2087,65-69,48980335.0
S0,2087,70-74,48162522.0
S0,2087,75+,129814579.0
S0,2087,0-8,
S0,2087,9-14,
S0,2087,0-17,
S0,2087,18-29,
S0,2087,30-65,
S0,2087,66+,
S0,2087,15-26,
S0,2087,27-45,
S0,2087,46-65,
S0,2088,00-04,35493071.0
S0,2088,05-09,36629886.0
S0,2088,10-14,38053216.0
S0,2088,15-19,39537479.0
S0,2088,20-24,40602286.0
S0,2088,25-29,41703447.0
S0,2088,30-34,42921941.0
S0,2088,35-39,44225680.0
S0,2088,40-44,45862166.0
S0,2088,45-49,47767688.0
S0,2088,50-54,49423988.0
S0,2088,55-59,50133651.0
S0,2088,60-64,49688199.0
S0,2088,65-69,48704867.0
S0,2088,70-74,47699142.0
S0,2088,75+,130814107.99999988
S0,2088,0-8,
S0,2088,9-14,
S0,2088,0-17,
S0,2088,18-29,
S0,2088,30-65,
S0,2088,66+,
S0,2088,15-26,
S0,2088,27-45,
S0,2088,46-65,
S0,2089,00-04,35272975.0
S0,2089,05-09,36358206.0
S0,2089,10-14,37740532.0
S0,2089,15-19,39200262.0
S0,2089,20-24,40293560.0
S0,2089,25-29,41433547.0
S0,2089,30-34,42683071.0
S0,2089,35-39,43942456.0
S0,2089,40-44,45467166.0
S0,2089,45-49,47341957.0
S0,2089,50-54,49061644.0
S0,2089,55-59,49939562.0
S0,2089,60-64,49649619.0
S0,2089,65-69,48338418.0
S0,2089,70-74,47453577.0
S0,2089,75+,131659695.0
S0,2089,0-8,
S0,2089,9-14,
S0,2089,0-17,
S0,2089,18-29,
S0,2089,30-65,
S0,2089,66+,
S0,2089,15-26,
S0,2089,27-45,
S0,2089,46-65,
S0,2090,00-04,35058088.0
S0,2090,05-09,36098546.0
S0,2090,10-14,37432407.0
S0,2090,15-19,38874183.0
S0,2090,20-24,39962033.0
S0,2090,25-29,41164783.0
S0,2090,30-34,42454684.0
S0,2090,35-39,43655693.0
S0,2090,40-44,45092725.0
S0,2090,45-49,46924732.0
S0,2090,50-54,48670832.0
S0,2090,55-59,49713608.0
S0,2090,60-64,49576724.0
S0,2090,65-69,48151153.0
S0,2090,70-74,47357852.0
S0,2090,75+,132163017.00000012
S0,2090,0-8,
S0,2090,9-14,
S0,2090,0-17,
S0,2090,18-29,
S0,2090,30-65,
S0,2090,66+,
S0,2090,15-26,
S0,2090,27-45,
S0,2090,46-65,
S0,2091,00-04,34841350.0
S0,2091,05-09,35841960.0
S0,2091,10-14,37142519.0
S0,2091,15-19,38540842.0
S0,2091,20-24,39628901.0
S0,2091,25-29,40882216.0
S0,2091,30-34,42220052.0
S0,2091,35-39,43382069.0
S0,2091,40-44,44747984.0
S0,2091,45-49,46492014.0
S0,2091,50-54,48271760.0
S0,2091,55-59,49449316.0
S0,2091,60-64,49498716.0
S0,2091,65-69,48172512.0
S0,2091,70-74,46969998.0
S0,2091,75+,132719404.99999988
S0,2091,0-8,
S0,2091,9-14,
S0,2091,0-17,
S0,2091,18-29,
S0,2091,30-65,
S0,2091,66+,
S0,2091,15-26,
S0,2091,27-45,
S0,2091,46-65,
S0,2092,00-04,34622732.0
S0,2092,05-09,35609657.0
S0,2092,10-14,36846447.0
S0,2092,15-19,38210147.0
S0,2092,20-24,39295156.0
S0,2092,25-29,40604487.0
S0,2092,30-34,41957714.0
S0,2092,35-39,43128331.0
S0,2092,40-44,44425960.0
S0,2092,45-49,46074743.0
S0,2092,50-54,47856016.0
S0,2092,55-59,49157261.0
S0,2092,60-64,49385916.0
S0,2092,65-69,48224401.0
S0,2092,70-74,46484979.0
S0,2092,75+,133329367.0
S0,2092,0-8,
S0,2092,9-14,
S0,2092,0-17,
S0,2092,18-29,
S0,2092,30-65,
S0,2092,66+,
S0,2092,15-26,
S0,2092,27-45,
S0,2092,46-65,
S0,2093,00-04,34400311.0
S0,2093,05-09,35381634.0
S0,2093,10-14,36562349.0
S0,2093,15-19,37900238.0
S0,2093,20-24,38957745.0
